5.999999999999999778e-02,2.445918816870924495e-01,3.203898866890820263e-01,4.348300118881643361e-01,6.202878973384753358e-01,8.917515524437150676e-01,4.001095113872844000e-01
7.000000000000000666e-02,1.217369560210283530e-01,1.708339942523575405e-01,2.554480388637971888e-01,3.827264104452328675e-01,5.628212797655435251e-01,2.547469066762100831e-01
8.000000000000000167e-02,6.590772591628310528e-02,9.476945622090543475e-02,1.480033143383199523e-01,2.388552333903214697e-01,3.659059717286510804e-01,1.673934649394950291e-01
8.999999999999999667e-02,3.945387992886183887e-02,5.717036035862946980e-02,9.099273208818586811e-02,1.526518892302184127e-01,2.427773971388528518e-01,1.156743684334434058e-01
1.000000000000000056e-01,2.587465420558944865e-02,3.767996518688963847e-02,6.021737706028090081e-02,1.019824326774490114e-01,1.685342309029261021e-01,8.362891311047733478e-02
2.000000000000000111e-01,3.903050905265690023e-03,5.663581892434894210e-03,9.083463924981969445e-03,1.538349545790495924e-02,2.551808235547689541e-02,1.495470754843734179e-02
2.999999999999999889e-01,2.497001653470157755e-03,3.654585275506065569e-03,5.864517644847343572e-03,9.931980052507137502e-03,1.647512922471388100e-02,9.648031098483986212e-03
4.000000000000000222e-01,2.252161982350874610e-03,3.279710886798460970e-03,5.241395158925671489e-03,8.876677696360305708e-03,1.477976730783868778e-02,8.633925659128975985e-03
5.000000000000000000e-01,2.283907169317815362e-03,3.302257255182676488e-03,5.315274866776006912e-03,9.001797454236624627e-03,1.493214728107502588e-02,8.721639909809505292e-03
5.999999999999999778e-01,2.432726311325514919e-03,3.542657690867780790e-03,5.661617597266652667e-03,9.588353699502361396e-03,1.596471648198775559e-02,9.280061203849485074e-03
6.999999999999999556e-01,2.657689115078126687e-03,3.842701349769922243e-03,6.185167395090913206e-03,1.047502278125754006e-02,1.737592721146938302e-02,1.010674625875189296e-02
8.000000000000000444e-01,2.928685593428862789e-03,4.264898395430781475e-03,6.815850108343535566e-03,1.154312968507236609e-02,1.914769743185162562e-02,1.114321041213748101e-02
9.000000000000000222e-01,3.242260712084073411e-03,4.721542161972432441e-03,7.545624929941117075e-03,1.277905499166017561e-02,2.119784733967851331e-02,1.230648138641474501e-02
1.000000000000000000e+00,3.604008852392503060e-03,5.248337891296582167e-03,8.387511511022552671e-03,1.420485014604921589e-02,2.347466687306435512e-02,1.364544533063932578e-02
2.000000000000000000e+00,8.679044764510869883e-03,1.263885893831895313e-02,2.019850417922529687e-02,3.420761037708094920e-02,5.653084695730326709e-02,3.220029334728462256e-02
3.000000000000000000e+00,1.633994775690700979e-02,2.379504892099583435e-02,3.802751477971086369e-02,6.440231582079175565e-02,1.060297847017014766e-01,6.001749603614525697e-02
4.000000000000000000e+00,2.654272239565412875e-02,3.865283948867132696e-02,6.177215393897687867e-02,1.046155576854194691e-01,1.715852969671487482e-01,9.680681844427971305e-02
5.000000000000000000e+00,3.923055738115132501e-02,5.712949918630162022e-02,9.130020626886126145e-02,1.546234274716231927e-01,2.536057655515248643e-01,1.420037247416225390e-01
6.000000000000000000e+00,5.500614866685508975e-02,7.970626328499524904e-02,1.268610275559901301e-01,2.148482070106043917e-01,3.523835103746786324e-01,1.952686291568798138e-01
7.000000000000000000e+00,7.289117885219194293e-02,1.061477792035045165e-01,1.696376526014648778e-01,2.845887660224464821e-01,4.670630825509700101e-01,2.557822833330344325e-01
8.000000000000000000e+00,9.456699064400782284e-02,1.370316162288029993e-01,2.181004468906847238e-01,3.658912624086216869e-01,6.004955959872323445e-01,3.223180827226361789e-01
9.000000000000000000e+00,1.186837431277156379e-01,1.719778226008875088e-01,2.737210652314883141e-01,4.592019335406791192e-01,7.478053925767377264e-01,3.933261354770286045e-01
2.000000000000000000e+01,6.550557535050474112e-01,8.981034832009706648e-01,1.289955945363785661e+00,1.901832504808979030e+00,2.809584742544088964e+00,1.267564076130143880e+00
3.000000000000000000e+01,1.440722276825101567e+00,1.768845635560090557e+00,2.334334828273582296e+00,3.311334429702688986e+00,4.835025109832855605e+00,2.123973016853509588e+00
